data_extracao;descricao;estado;complemento;implantacao;logradouro_nome;num_inicial;num_final;defronte;cruzamento_nome;lado;fluxo;local_de_instal;latitude;longitude
2025-05-01 01:32:36.428;marcacao de ciclofaixa ao longo da via;INSTALADO;100MTS;2020-11-05;R VINTE QUATRO DE OUTUBRO;797;871;NÃO;AV GOETHE;IMPAR;NULO;;-30.02444652596828;-51.20043488244847
2025-05-01 01:32:36.436;marcacao de ciclofaixa ao longo da via;INSTALADO;- SOBRE A LCA AMARELA;2016-05-19;AV IGNES E FAGUNDES;35;35;NÃO;ESTR JOAO ANTONIO SILVEIRA;NULO;NULO;LEITO DA VIA     ;-30.15082824333719;-51.13362142816187
2025-05-01 01:32:36.436;marcacao de cruzamento rodocicloviario;INSTALADO;- NO CRUZAMENTO;2021-06-11;ESTR JOAO ANTONIO SILVEIRA;2590;2592;SIM;R TREZE DE MAIO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.15133733335849;-51.13382566894872
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NO ACESSO;2021-10-22;AV EDVALDO PEREIRA PAIVA;1400;1400;SIM;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043222661203156;-51.232999619096525
2025-05-01 01:32:36.445;marcacao de ciclofaixa ao longo da via;INSTALADO;ORLA 2 DO ACESSO ATÉ FTP;2021-10-22;AV EDVALDO PEREIRA PAIVA;1515;1515;NÃO;AV IPIRANGA;IMPAR;NULO;LEITO DA VIA     ;-30.04676109555512;-51.232749251648784
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO A EDVALDO  SENT C/B;2021-10-22;AV EDVALDO PEREIRA PAIVA;1400;1400;SIM;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;NULO;LEITO DA VIA     ;-30.04292082040128;-51.23318913392724
2025-05-01 01:32:36.433;marcacao de ciclofaixa ao longo da via;INSTALADO;NA CALÇADA ENTRE  RUA AUGUSTO ATTILIO GIORDANI E JOSE JULIANO;2017-04-30;R JOAQUIM SILVEIRA;924;874;NÃO;R AUGUSTO ATTILIO GIORDANI;PAR;CRESCENTE;;-30.00174111959315;-51.1425197403878
2025-05-01 01:32:36.445;marcacao de cruzamento rodocicloviario;INSTALADO;ORLA 3 ATRAVESSANDO A EDV SENTIDO C/B;2022-03-18;AV EDVALDO PEREIRA PAIVA;1605;1605;NÃO;AV IPIRANGA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.043842339392405;-51.23246258378266
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NA ALÇA PARA A AURELIANO;2021-10-22;AV EDVALDO PEREIRA PAIVA;1400;1400;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;PAR;NULO;LEITO DA VIA     ;-30.04279544010555;-51.23299689497799
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NO ACESSO - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1515;1515;NÃO;AV IPIRANGA;IMPAR;NULO;;-30.046148147474437;-51.23270097188652
2025-05-01 01:32:36.444;marcacao de ciclofaixa ao longo da via;INSTALADO;ENTRE OS ACESSOS;2021-10-22;AV EDVALDO PEREIRA PAIVA;1515;1515;NÃO;AV IPIRANGA;IMPAR;NULO;;-30.046343176820628;-51.232717065140605
2025-05-01 01:32:36.445;marcacao de ciclofaixa ao longo da via;INSTALADO;ENTRE OS FLUXOS DA IPIRANGA - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1535;1535;NÃO;AV IPIRANGA;IMPAR;NULO;LEITO DA VIA     ;-30.04741583136068;-51.23279216699304
2025-05-01 01:32:36.452;marcacao de cruzamento rodocicloviario;INSTALADO;- 06MX02M - BIKEBOX - PINTURA VERMELHA - (ENTRE A FTP-1 E LRE);2021-11-30;R CONSELHEIRO TRAVASSOS;30;30;NÃO;AV SAO PEDRO;NULO;DECRESCENTE;LEITO DA VIA     ;-30.00888585787147;-51.20721587911249
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NO SEG ACESSO AO ESTACIONAMENTO - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1400;1420;SIM;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.04381705270892;-51.23252394609153
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NO ACESSO - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1505;1505;NÃO;AV IPIRANGA;IMPAR;NULO;;-30.04414210905516;-51.23249712400138
2025-05-01 01:32:36.444;marcacao de ciclofaixa ao longo da via;INSTALADO;ENTRE OS ACESSOS - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1505;1505;NÃO;AV IPIRANGA;IMPAR;NULO;;-30.04459254251473;-51.23253467492759
2025-05-01 01:32:36.444;marcacao de cruzamento rodocicloviario;INSTALADO;NO ACESSO - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1515;1515;NÃO;AV IPIRANGA;IMPAR;NULO;LEITO DA VIA     ;-30.04652427515539;-51.23275461606681
2025-05-01 01:32:36.444;marcacao de ciclofaixa ao longo da via;INSTALADO;ORLA 2 ATÉ AURELIANO DE F PINTO;2021-10-22;AV EDVALDO PEREIRA PAIVA;1300;1400;NÃO;AV AURELIANO DE FIGUEIREDO PINTO;NULO;NULO;;-30.042423942001385;-51.23748066835107
2025-05-01 01:32:36.444;marcacao de ciclofaixa ao longo da via;INSTALADO;ENTRE OS ACESSOS DO ESTACIONAMENTO;2021-10-22;AV EDVALDO PEREIRA PAIVA;1400;1400;SIM;AV AURELIANO DE FIGUEIREDO PINTO;IMPAR;NULO;LEITO DA VIA     ;-30.043417696309103;-51.232743887230754
2025-05-01 01:32:36.444;marcacao de ciclofaixa ao longo da via;INSTALADO;ENTRE OS ACESSOS - ORLA 2;2021-10-22;AV EDVALDO PEREIRA PAIVA;1505;1400;NÃO;AV IPIRANGA;IMPAR;NULO;;-30.0443975097218;-51.232500686310246
2025-05-01 01:32:36.460;marcacao de cruzamento rodocicloviario;INSTALADO;- 05MX1,70M;2022-09-27;AV IPIRANGA;8810;8810;NÃO;AV ANTONIO CARVALHO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.064057321028333;-51.15002432023176
2025-05-01 01:32:36.472;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO A ASSIS BRASIL NOS DOIS FLUXOS;2022-11-14;R DONA ALZIRA;620;503;NÃO;AV ASSIS BRASIL;NULO;NULO;;-30.005020887780653;-51.137922434136286
2025-05-01 01:32:36.460;marcacao de cruzamento rodocicloviario;INSTALADO;12,50MTS;2022-06-27;R GEN CANABARRO;41;41;NÃO;R SIQUEIRA CAMPOS;NULO;DECRESCENTE;LEITO DA VIA     ;-30.030639763700663;-51.2369046220556
2025-05-01 01:32:36.477;marcacao de cruzamento rodocicloviario;INSTALADO;11M INTERIOR VERMELHO COM BORDO TRACEJADO EM BRANCO;2023-03-12;R JOSE DO PATROCINIO;592;610;NÃO;R LUIZ AFONSO;PAR;CRESCENTE;LEITO DA VIA     ;-30.040143841874613;-51.22282365337015
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;- 12MX02M;2022-10-29;AL ALIPIO CESAR;203;203;NÃO;AV DR NILO PECANHA;NULO;NULO;LEITO DA VIA     ;-30.02846469611056;-51.17801412850896
2025-05-01 01:32:36.483;marcacao de ciclofaixa ao longo da via;INSTALADO;- 70MX1,70M - NA VIA;2022-07-24;AV ANTONIO CARVALHO;271;311;NÃO;R IRMA AMBROSIO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.06390120942345;-51.14996062824503
2025-05-01 01:32:36.477;marcacao de cruzamento rodocicloviario;INSTALADO;- 10M (MCC) MARCAÇÃO DE CRUZAMENTO RODOCICLOVIÁRIO - VERMELHO;2022-02-09;AV BENTO GONCALVES;6400;6400;NÃO;R CAPITAO PEDRO WERLANG;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06534276596084;-51.15174729377032
2025-05-01 01:32:36.484;marcacao de cruzamento rodocicloviario;INSTALADO;;2023-04-17;R SERGIO JUNGBLUT DIETERICH;1070;1070;NÃO;DIR SETECENTOS QUATRO;PAR;DECRESCENTE;LEITO DA VIA     ;-29.9872257302789;-51.14329188883858
2025-05-01 01:32:36.484;marcacao de ciclofaixa ao longo da via;INSTALADO;460 M;2019-08-30;AV ECOVILLE;96;96;NÃO;AV FRANCISCO SILVEIRA BITENCOURT;PAR;DECRESCENTE;LEITO DA VIA     ;-29.995039424774312;-51.12196328441711
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX02M;2022-10-29;AV SOCIEDADE LIBANESA;49;49;NÃO;AV DR NILO PECANHA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.02823133505125;-51.17727704301616
2025-05-01 01:32:36.483;marcacao de ciclofaixa ao longo da via;INSTALADO;65 M;2022-07-24;AV ANTONIO CARVALHO;343;343;SIM;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.063216404679025;-51.149799255654216
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;- 08MX1,70 M - NA VIA PRINCIPAL, PARALELO A FTP-1;2022-07-24;AV ANTONIO CARVALHO;283;283;SIM;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.063699250550723;-51.15011487621815
2025-05-01 01:32:36.484;marcacao de ciclofaixa ao longo da via;INSTALADO;- SOBRE A CALÇADA;2023-04-17;DIR SETECENTOS QUATRO;1251;1301;NÃO;R SERGIO JUNGBLUT DIETERICH;IMPAR;CRESCENTE;LEITO DA VIA     ;-29.98717250874992;-51.14256232798654
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;- 09MX02M;2022-10-29;AV SOCIEDADE LIBANESA;50;50;NÃO;AV DR NILO PECANHA;PAR;CRESCENTE;LEITO DA VIA     ;-30.02819059098404;-51.17705978408595
2025-05-01 01:32:36.483;marcacao de ciclofaixa ao longo da via;INSTALADO;SOBRE O  C CENTRAL ESQ COM IPIRANGA;2022-07-24;AV ANTONIO CARVALHO;297;297;SIM;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06355068284105;-51.1500039836392
2025-05-01 01:32:36.483;marcacao de ciclofaixa ao longo da via;INSTALADO;;2022-07-24;AV ANTONIO CARVALHO;130;44;NÃO;AV BENTO GONCALVES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.064985280468008;-51.15108671598136
2025-05-01 01:32:36.490;marcacao de ciclofaixa ao longo da via;INSTALADO;- 114MX02M - SOBRE A CALÇADA;2021-09-30;AV DIVISA;745;775;NÃO;R UPAMAROTI;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.085146373218222;-51.23710054904223
2025-05-01 01:32:36.485;marcacao de ciclofaixa ao longo da via;INSTALADO;- 75MX02M;2022-03-24;AV GUAPORE;145;175;SIM;TRAV PROF TUPI CALDAS;PAR;CRESCENTE;LEITO DA VIA     ;-30.03770934383025;-51.17830112487355
2025-05-01 01:32:36.490;marcacao de ciclofaixa ao longo da via;INSTALADO;;2022-08-26;R CRUZEIRO DO SUL;1900;1680;NÃO;R MARIA JOSE ALBERTON SILVA;PAR;NULO;;-30.0778829576773;-51.22411788208411
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANO O FLUXO 2 DA IPIRANGA;2022-07-24;AV ANTONIO CARVALHO;283;271;SIM;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06382228301649;-51.150318724103286
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO O FLUXO 01 DA IPIRANGA;2022-07-24;AV ANTONIO CARVALHO;130;130;NÃO;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06426334154268;-51.1505735339597
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;17M(MCC) - VERMELHO;2022-02-09;AV ANTONIO CARVALHO;44;44;NÃO;AV BENTO GONCALVES;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06541704849863;-51.15132995881141
2025-05-01 01:32:36.483;marcacao de cruzamento rodocicloviario;INSTALADO;- NO ACESSO DA AV. A. DE CARVALHO PARA AV. IPIRANGA, PARALELO A FTP;2022-07-24;AV ANTONIO CARVALHO;297;309;SIM;AV IPIRANGA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.063549522154943;-51.15010278532282
2025-05-01 01:32:36.483;marcacao de ciclofaixa ao longo da via;INSTALADO;- 150MX1,70M - PARTE NA VIA, OUTRA NA CALÇADA E SOBRE O PONTILHÃO;2022-07-24;AV ANTONIO CARVALHO;105;105;NÃO;AV IPIRANGA;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.064841357372565;-51.15062449593098
2025-05-01 01:32:36.484;marcacao de cruzamento rodocicloviario;INSTALADO;- NO ACESSO PARA O FL. 01 DO CRUZAMENTO,;2023-04-17;R SERGIO JUNGBLUT DIETERICH;1071;1071;NÃO;DIR SETECENTOS QUATRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-29.987156880263576;-51.14308267653543
2025-05-01 01:32:36.484;marcacao de cruzamento rodocicloviario;INSTALADO;- NA PISTA CENTRAL, PARA ACESSAR O FL. 02 DO CRUZAMENTO;2023-04-17;R SERGIO JUNGBLUT DIETERICH;1071;1071;NÃO;DIR SETECENTOS QUATRO;IMPAR;CRESCENTE;LEITO DA VIA     ;-29.9871978523539;-51.14318460047799
2025-05-01 01:32:36.484;marcacao de ciclofaixa ao longo da via;INSTALADO;267 M;2019-08-30;AV ECOVILLE;55;55;NÃO;R SERRA DA MOCIDADE;IMPAR;CRESCENTE;LEITO DA VIA     ;-29.99475508935551;-51.12211345760568
2025-05-01 01:32:36.490;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO A SERTORIO NO FLUXO 2;2023-07-14;AV SERTORIO;9365;9365;SIM;AV GEN RAPHAEL ZIPPIN;PAR;NULO;;-30.00377124384705;-51.127359895035625
2025-05-01 01:32:36.490;marcacao de ciclofaixa ao longo da via;INSTALADO;NA CALÇADA;2022-08-25;R CRUZEIRO DO SUL;1960;1940;NÃO;PSG I CONJ RES JD MEDIANEIRA;PAR;NULO;LEITO DA VIA     ;-30.078677909319296;-51.2246042629704
2025-05-01 01:32:36.490;marcacao de ciclofaixa ao longo da via;INSTALADO;- 77MX02M - SOBRE A CALÇADA;2021-09-30;AV DIVISA;520;570;SIM;R CURUPAITI;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.08467755725863;-51.2396732904017
2025-05-01 01:32:36.490;marcacao de ciclofaixa ao longo da via;INSTALADO;- 240MX02M - SOBRE A CALÇADA;2021-09-30;AV DIVISA;885;1035;NÃO;R COMANDAI;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.08542328134058;-51.23578108621236
2025-05-01 01:32:36.500;marcacao de ciclofaixa ao longo da via;INSTALADO;;2014-04-30;R GEN JOAO TELLES;424;560;NÃO;R HENRIQUE DIAS;PAR;NULO;LEITO DA VIA     ;-30.03354007866806;-51.21263268403709
2025-05-01 01:32:36.500;marcacao de ciclofaixa ao longo da via;INSTALADO;- MCI COM FUNDO VERMELHO - 135MX01M - (PARALELO AO ESTACIONAMENTO);2022-04-13;R LOPO GONCALVES;29;111;NÃO;R GEN LIMA E SILVA;IMPAR;DECRESCENTE;LEITO DA VIA     ;-30.040203631320797;-51.21821586973966
2025-05-01 01:32:36.500;marcacao de cruzamento rodocicloviario;INSTALADO;- 07MX1,50M - (NO CRUZAMENTO);2022-04-13;R LOPO GONCALVES;141;141;NÃO;R GEN LIMA E SILVA;IMPAR;DECRESCENTE;LEITO DA VIA     ;-30.040430598695817;-51.2188875116408
2025-05-01 01:32:36.506;marcacao de cruzamento rodocicloviario;INSTALADO;"2 FAIXAS ""MCC"" - FUNDO VERMELHO";;;;;;;;;;;
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;CRUZANDO A AMYNTAS J DE MORAES;2022-02-23;AV ERNESTO NEUGEBAUER;680;680;NÃO;AV AMYNTHAS JACQUES DE MORAES;PAR;NULO;;-29.98928800296546;-51.18965989348051
2025-05-01 01:32:36.513;marcacao de ciclofaixa ao longo da via;INSTALADO;300 M DA IRMAO FELIX R ATE MARTINS SILVA;2022-02-23;AV ERNESTO NEUGEBAUER;978;1050;NÃO;R MARTINS SILVA;PAR;NULO;LEITO DA VIA     ;-29.985717011095865;-51.18601444177331
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO OS DOIS FLUXOS DA J JURACY DA LUZ;2022-02-23;AV ERNESTO NEUGEBAUER;1300;1500;NÃO;AV JULIO JURACY DA LUZ;PAR;NULO;LEITO DA VIA     ;-29.98232044134614;-51.183209731243565
2025-05-01 01:32:36.513;marcacao de ciclofaixa ao longo da via;INSTALADO;181 M DA JAQUES MACHADO ATÉ JOSE PEDRO BOÉSSIO;2022-02-23;AV ERNESTO NEUGEBAUER;1866;1932;NÃO;R JOSE PEDRO BOESSIO;PAR;NULO;LEITO DA VIA     ;-29.977598149951454;-51.18019370750685
2025-05-01 01:32:36.500;marcacao de cruzamento rodocicloviario;INSTALADO;- MCC COM INTERIOR VERMELHO - 15MX2,50M - COM BORDO TRACEJADO EM BRANCO - 32 TRJS 0,40M X 0,40;2022-04-13;R JOSE DO PATROCINIO;778;800;NÃO;R LOPO GONCALVES;PAR;CRESCENTE;LEITO DA VIA     ;-30.04143249961611;-51.22148204594851
2025-05-01 01:32:36.500;marcacao de ciclofaixa ao longo da via;INSTALADO;- MCI COM FUNDO VERMELHO - 275MX01M - (PARALELO AO ESTACIONAMENTO);2022-04-13;R LOPO GONCALVES;141;391;NÃO;R JOSE DO PATROCINIO;IMPAR;DECRESCENTE;LEITO DA VIA     ;-30.040961154674637;-51.220308914780624
2025-05-01 01:32:36.516;marcacao de cruzamento rodocicloviario;INSTALADO;MCC = MARCAÇÃO DE CRUZAMENTO RODOCICLOVIÁRIO;;;;;;;;;;;
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;;2022-02-23;AV ERNESTO NEUGEBAUER;820;820;NÃO;R IRMAO FELIX ROBERTO (ROBERTAO);PAR;NULO;LEITO DA VIA     ;-29.9872317229371;-51.18746819905938
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;;2022-02-23;AV ERNESTO NEUGEBAUER;1600;1600;NÃO;R ELY LEITE URDAPILLETA;PAR;NULO;LEITO DA VIA     ;-29.979867032795845;-51.181663898751154
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;ATRAVESSANDO OS FLUXOS DA JAQUES MACHADO ;2022-02-23;AV ERNESTO NEUGEBAUER;1866;1800;NÃO;AV JAQUES MACHADO;PAR;NULO;LEITO DA VIA     ;-29.977598149951454;-51.18019370750685
2025-05-01 01:32:36.516;marcacao de cruzamento rodocicloviario;INSTALADO;NA ALÇA PARA JOSE ALOISIO FILHO;2022-06-01;AV A J RENNER;2701;2701;NÃO;R JOSE PEDRO BOESSIO;IMPAR;NULO;;;
2025-05-01 01:32:36.505;marcacao de cruzamento rodocicloviario;INSTALADO;;2023-10-10;AV NEUSA GOULART BRIZOLA;440;500;NÃO;AV CEL LUCAS DE OLIVEIRA;IMPAR;DECRESCENTE;LEITO DA VIA     ;-30.038736747793216;-51.194446887820966
2025-05-01 01:32:36.516;marcacao de cruzamento rodocicloviario;INSTALADO;NA ALÇA DIREITA DA JOSE ALOISIO FILHO;2022-06-01;AV A J RENNER;2721;2721;NÃO;AV JOSE ALOISIO FILHO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.513;marcacao de ciclofaixa ao longo da via;INSTALADO;286 M DA J JURACY DA LUZ ATÉ ELY LEITE URDAPILLETA;2022-02-23;AV ERNESTO NEUGEBAUER;1600;1400;NÃO;R ELY LEITE URDAPILLETA;PAR;NULO;LEITO DA VIA     ;-29.981253599349213;-51.18247958070584
2025-05-01 01:32:36.514;marcacao de cruzamento rodocicloviario;INSTALADO;MCC = MARCAÇÃO DE CRUZAMENTO RODOCICLOVIARIO (PINTURA VERMELHA NO CHÃO) - SENTIDO BC ( ÁREA: 25 M2 ) PEGA AS 3 PISTAS.;2014-02-28;AV EDVALDO PEREIRA PAIVA;3500;3500;NÃO;R NESTOR LUDWIG;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06000356255972;-51.23492334969343
2025-05-01 01:32:36.515;marcacao de cruzamento rodocicloviario;INSTALADO;MCC = MARCACAO DE CRUZAMENTO RODOCICLOVIARIO (FAIXA VERMELHA);;;;;;;;;;;
2025-05-01 01:32:36.516;marcacao de cruzamento rodocicloviario;INSTALADO;NA ALÇA CENTRAL DA JOSE ALOISIO FILHO;2022-06-01;AV A J RENNER;2715;2715;NÃO;AV JOSE ALOISIO FILHO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.516;marcacao de ciclofaixa ao longo da via;INSTALADO;200 M ATE  ERNESTO NEUGEBAUER;2022-06-01;R JOSE PEDRO BOESSIO;190;190;NÃO;AV ERNESTO NEUGEBAUER;PAR;CRESCENTE;;;
2025-05-01 01:32:36.513;marcacao de ciclofaixa ao longo da via;INSTALADO;300 MTS DA AMYNTHAS ATÉ I.FELIX ROB;2022-02-23;AV ERNESTO NEUGEBAUER;680;880;NÃO;R IRMAO FELIX ROBERTO (ROBERTAO);PAR;NULO;;-29.98823996923643;-51.18838015012443
2025-05-01 01:32:36.513;marcacao de cruzamento rodocicloviario;INSTALADO;;2022-02-23;AV ERNESTO NEUGEBAUER;1050;1050;NÃO;R MARTINS SILVA;PAR;NULO;LEITO DA VIA     ;-29.98498752506369;-51.1853814404458
2025-05-01 01:32:36.516;marcacao de ciclofaixa ao longo da via;INSTALADO;DA MAX JUNIMAN ATE JOSE ALOIISIO FILHO;2022-06-01;AV A J RENNER;2600;2701;NÃO;AV JOSE ALOISIO FILHO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.516;marcacao de ciclofaixa ao longo da via;INSTALADO;5 M NO VÃO MENOR ENTRE AS ALÇAS  ;2022-06-01;AV A J RENNER;2721;2721;NÃO;AV JOSE ALOISIO FILHO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.526;marcacao de cruzamento rodocicloviario;INSTALADO;ALÇA ESQUERDA;2023-01-30;AV TULIO DE ROSE;80;80;NÃO;AV JOAO WALLIG;PAR;DECRESCENTE;LEITO DA VIA     ;-30.022751127879623;-51.16302791051568
2025-05-01 01:32:36.514;marcacao de cruzamento rodocicloviario;INSTALADO;MCC = MARCAÇÃO DE CRUZAMENTO RODOCICLOVIARIO (PINTURA VERMELHA NO CHÃO);;;;;;;;;;;
2025-05-01 01:32:36.516;marcacao de ciclofaixa ao longo da via;INSTALADO;60 M ENTRE AS ALÇAS DA JOSE ALOISIO FILHO;2022-06-01;AV A J RENNER;2715;2715;NÃO;AV JOSE ALOISIO FILHO;IMPAR;NULO;LEITO DA VIA     ;;
2025-05-01 01:32:36.526;marcacao de cruzamento rodocicloviario;INSTALADO;;2023-01-30;R ANTONIO CARLOS BERTA;465;465;NÃO;AV TULIO DE ROSE;NULO;NULO;LEITO DA VIA     ;-30.02306696404353;-51.16128983907403
2025-05-01 01:32:36.531;marcacao de cruzamento rodocicloviario;INSTALADO;- 06M, EM FRENTE A SEGUNDA PISTA, PISTA CENTRAL DO CRUZAMENTO;2016-04-27;AV DR NILO PECANHA;2811;2811;SIM;AV JOAO WALLIG;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.02787172983496;-51.16331750527025
2025-05-01 01:32:36.531;marcacao de cruzamento rodocicloviario;INSTALADO;- 14M - EM FRENTE DO CRUZAMENTO;2016-04-27;AV DR NILO PECANHA;3000;3000;NÃO;R ANTONIO CARLOS BERTA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.027854313269792;-51.16123074665667
2025-05-01 01:32:36.533;marcacao de cruzamento rodocicloviario;INSTALADO;- 16M (MCC) - VERMELHO - ESTÁ A FRENTE A FTP-1;2022-02-09;AV BENTO GONCALVES;6573;6573;SIM;AV ANTONIO CARVALHO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.066310755911225;-51.15021248348057
2025-05-01 01:32:36.533;marcacao de ciclofaixa ao longo da via;INSTALADO;- 15M - PARALELO AO ACESSO DO FL. 02 DO CORREDOR PARA A AV. B. GONÇALVES OU AV. A. DE CARVALHO.;2022-02-09;AV BENTO GONCALVES;6573;6573;SIM;AV BENTO GONCALVES;PAR;DECRESCENTE;CANTEIRO CENTRAL ;-30.066369949234133;-51.15038950927556
2025-05-01 01:32:36.533;marcacao de cruzamento rodocicloviario;INSTALADO;15M (MCC) MARCAÇÃO DE CRUZAMENTO RODOCICLOVIÁRIO - VERMELHO - NA VIA PRINCIPAL, COM CRUZAM. COM FL. 01 DA AV. A. DE CARVALHO.;2022-02-09;AV BENTO GONCALVES;6431;6431;SIM;AV ANTONIO CARVALHO;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06560275459922;-51.15122208371759
2025-05-01 01:32:36.531;marcacao de cruzamento rodocicloviario;INSTALADO;- 06M, EM FRENTE A PRIMEIRA PISTA, LADO ÍMPAR DO CRUZAMENTO;2016-04-27;AV DR NILO PECANHA;2811;2811;SIM;AV JOAO WALLIG;PAR;DECRESCENTE;LEITO DA VIA     ;-30.027850829956392;-51.16342563182116
2025-05-01 01:32:36.531;marcacao de cruzamento rodocicloviario;INSTALADO;- 05M -  (ENTRE O CANTEIRO E A CALÇADA), NO ACESSO DE QUEM VEM A NILO PEÇANHA PARA ACESSAR O CRUZAMENTO;2016-04-27;AV DR NILO PECANHA;3000;3000;NÃO;R ANTONIO CARLOS BERTA;PAR;DECRESCENTE;LEITO DA VIA     ;-30.027864763209266;-51.1610857397318
2025-05-01 01:32:36.535;marcacao de ciclofaixa ao longo da via;INSTALADO;20 MTS - COMPARTILHADA;2024-03-05;R DONA ALZIRA;1090;1090;NÃO;AV SERTORIO;PAR;NULO;LEITO DA VIA     ;-29.995327605260943;-51.14008555188776
2025-05-01 01:32:36.537;marcacao de cruzamento rodocicloviario;INSTALADO;PISTA DIREITA SENTIDO A NILO;2024-01-11;AV JOAO WALLIG;1601;1601;NÃO;AV TULIO DE ROSE;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.02279151095661;-51.16350420817351
2025-05-01 01:32:36.537;marcacao de ciclofaixa ao longo da via;INSTALADO;NO C CENTRAL MAIOR;2024-01-11;AV JOAO WALLIG;1601;1601;NÃO;AV TULIO DE ROSE;NULO;NULO;LEITO DA VIA     ;-30.02290904608733;-51.16345245391131
2025-05-01 01:32:36.533;marcacao de cruzamento rodocicloviario;INSTALADO;4M (MCC) - VERMELHO  - NO CORREDOR DE ÔNIBUS - BAIRRO/CENTRO;2022-02-09;AV BENTO GONCALVES;6400;6400;NÃO;R CAPITAO PEDRO WERLANG;PAR;DECRESCENTE;LEITO DA VIA     ;-30.06552909446158;-51.151123119316736
2025-05-01 01:32:36.533;marcacao de cruzamento rodocicloviario;INSTALADO;13M (MCC) - VERMELHO - PISTA E CORREDOR CENTRO/BAIRRO;2022-02-09;AV BENTO GONCALVES;6385;6385;NÃO;R CAPITAO MANOEL POZO BRAVO;IMPAR;CRESCENTE;LEITO DA VIA     ;-30.06561320055702;-51.15176963154227
